everyDayHour,"avg(cpu)"
"09/13/19_14","9.726203703703703"
"09/13/19_15","12.415666666666667"
"09/13/19_16","9.830037037037037"
"09/13/19_17","8.771611111111111"
"09/13/19_18","3.1832407407407413"
"09/13/19_19","3.2227306967984934"
"09/13/19_20","3.7051666666666665"
"09/13/19_21","2.9389629629629623"
"09/13/19_22","1.6286666666666667"
"09/13/19_23","1.8634259259259258"
"09/14/19_00","3.4506111111111113"
"09/14/19_01","1.7974814814814817"
"09/14/19_02","4.352796296296296"
"09/14/19_03","2.19012962962963"
"09/14/19_04","1.347351851851852"
"09/14/19_05","1.703"
"09/14/19_06","1.229148148148148"
"09/14/19_07","1.8617777777777778"
"09/14/19_08","2.1986666666666665"
"09/14/19_09","3.453037037037037"
"09/14/19_10","2.2225"
"09/14/19_11","2.2338888888888886"
"09/14/19_12","2.138425925925926"
"09/14/19_13","1.4874074074074073"
"09/14/19_14","2.6698333333333335"
"09/14/19_15","2.0429629629629624"
"09/14/19_16","2.4796851851851853"
"09/14/19_17","2.0584074074074072"
"09/14/19_18","3.095851851851852"
"09/14/19_19","1.3922962962962966"
"09/14/19_20","2.5422975517890776"
"09/14/19_21","3.238796296296296"
"09/14/19_22","1.0876851851851852"
"09/14/19_23","0.7677592592592593"
"09/15/19_00","0.6245740740740741"
"09/15/19_01","4.279629629629629"
"09/15/19_02","0.7732407407407408"
"09/15/19_03","0.9655740740740743"
"09/15/19_04","1.6200925925925929"
"09/15/19_05","1.1081666666666667"
"09/15/19_06","0.8226296296296297"
"09/15/19_07","0.6399074074074074"
"09/15/19_08","1.296037037037037"
"09/15/19_09","0.8058148148148148"
"09/15/19_10","2.2927407407407405"
"09/15/19_11","2.4747222222222223"
"09/15/19_12","1.1503333333333332"
"09/15/19_13","1.5375925925925926"
"09/15/19_14","2.1248518518518518"
"09/15/19_15","2.1354444444444445"
"09/15/19_16","2.236"
"09/15/19_17","2.1421296296296295"
"09/15/19_18","1.8681481481481483"
"09/15/19_19","2.1478703703703705"
"09/15/19_20","1.5035"
"09/15/19_21","2.4447645951035777"
"09/15/19_22","2.447092592592593"
"09/15/19_23","1.3413703703703703"
"09/16/19_00","3.411851851851852"
"09/16/19_01","3.4922222222222223"
"09/16/19_02","2.920314814814815"
"09/16/19_03","3.8711851851851855"
"09/16/19_04","3.054074074074074"
"09/16/19_05","3.1437407407407405"
"09/16/19_06","4.018648148148148"
"09/16/19_07","5.134388888888888"
"09/16/19_08","7.253222222222223"
"09/16/19_09","9.475407407407408"
"09/16/19_10","14.198333333333334"
"09/16/19_11","11.339962962962964"
"09/16/19_12","11.03898148148148"
"09/16/19_13","10.141185185185183"
"09/16/19_14","13.586092592592594"
"09/16/19_15","10.251462962962965"
"09/16/19_16","8.481351851851853"
"09/16/19_17","8.51612962962963"
"09/16/19_18","5.170944444444444"
"09/16/19_19","3.139962962962963"
"09/16/19_20","3.304888888888889"
"09/16/19_21","3.6831851851851853"
"09/16/19_22","3.5736346516007536"
"09/16/19_23","4.356407407407406"
"09/17/19_00","3.575407407407407"
"09/17/19_01","3.0220370370370366"
"09/17/19_02","2.2607222222222223"
"09/17/19_03","3.0244074074074074"
"09/17/19_04","2.8015555555555554"
"09/17/19_05","2.8849444444444448"
"09/17/19_06","3.0675925925925926"
"09/17/19_07","6.701944444444445"
"09/17/19_08","7.841592592592591"
"09/17/19_09","8.792907407407407"
"09/17/19_10","12.298592592592593"
"09/17/19_11","9.071259259259259"
"09/17/19_12","10.691833333333332"
"09/17/19_13","11.407722222222223"
"09/17/19_14","13.214833333333333"
"09/17/19_15","11.36837037037037"
"09/17/19_16","10.43737037037037"
"09/17/19_17","7.573185185185185"
"09/17/19_18","5.758500000000001"
"09/17/19_19","4.239203703703705"
"09/17/19_20","3.7921851851851853"
"09/17/19_21","1.5152407407407407"
"09/17/19_22","3.2563888888888886"
"09/17/19_23","2.1488135593220337"
"09/18/19_00","3.1470925925925926"
"09/18/19_01","1.816888888888889"
"09/18/19_02","3.210166666666667"
"09/18/19_03","2.539222222222222"
"09/18/19_04","3.426907407407407"
"09/18/19_05","2.9223518518518516"
"09/18/19_06","3.6306666666666665"
"09/18/19_07","5.25887037037037"
"09/18/19_08","8.425018518518517"
"09/18/19_09","8.721962962962962"
"09/18/19_10","13.931555555555555"
"09/18/19_11","11.204759259259259"
"09/18/19_12","10.427981481481483"
"09/18/19_13","7.890370370370369"
"09/18/19_14","10.718666666666666"
"09/18/19_15","10.732203703703703"
"09/18/19_16","10.576685185185184"
"09/18/19_17","7.9272222222222215"
"09/18/19_18","6.460500000000001"
"09/18/19_19","5.1675555555555555"
"09/18/19_20","4.427574074074074"
"09/18/19_21","2.800907407407408"
"09/18/19_22","1.684074074074074"
"09/18/19_23","3.3543333333333334"
"09/19/19_00","3.010828625235405"
"09/19/19_01","4.056166666666667"
"09/19/19_02","3.6562222222222225"
"09/19/19_03","2.942685185185185"
"09/19/19_04","2.4073703703703706"
"09/19/19_05","2.771962962962963"
"09/19/19_06","3.460425925925926"
"09/19/19_07","5.954222222222222"
"09/19/19_08","6.925074074074074"
"09/19/19_09","8.286537037037036"
"09/19/19_10","8.789703703703703"
"09/19/19_11","11.281407407407407"
"09/19/19_12","9.940111111111111"
"09/19/19_13","7.859425925925924"
"09/19/19_14","8.625037037037037"
"09/19/19_15","10.170185185185185"
"09/19/19_16","8.128462962962963"
"09/19/19_17","6.882185185185185"
"09/19/19_18","5.468814814814815"
"09/19/19_19","4.36474074074074"
"09/19/19_20","3.6796666666666664"
"09/19/19_21","3.393055555555556"
"09/19/19_22","2.840796296296296"
"09/19/19_23","2.933907407407408"
"09/20/19_00","1.6519444444444447"
"09/20/19_01","3.825216572504708"
"09/20/19_02","2.8733888888888885"
"09/20/19_03","4.282537037037037"
"09/20/19_04","3.7111666666666667"
"09/20/19_05","2.8659814814814815"
"09/20/19_06","2.9858703703703706"
"09/20/19_07","5.145981481481481"
"09/20/19_08","7.101018518518519"
"09/20/19_09","9.09848148148148"
"09/20/19_10","10.539203703703704"
"09/20/19_11","11.115333333333334"
"09/20/19_12","7.468148148148148"
"09/20/19_13","11.239222222222221"
"09/20/19_14","8.418574074074074"
"09/20/19_15","7.893648148148148"
"09/20/19_16","7.431537037037036"
"09/20/19_17","5.516722222222222"
"09/20/19_18","3.5474259259259258"
"09/20/19_19","2.40587037037037"
"09/20/19_20","1.2496666666666665"
"09/20/19_21","1.1695740740740739"
"09/20/19_22","1.0379814814814814"
"09/20/19_23","1.1982037037037037"
"09/21/19_00","3.0198703703703704"
"09/21/19_01","1.7081296296296296"
"09/21/19_02","1.999924670433145"
"09/21/19_03","1.9101851851851852"
"09/21/19_04","1.0407777777777778"
"09/21/19_05","2.104740740740741"
"09/21/19_06","1.4789444444444444"
"09/21/19_07","1.906685185185185"
"09/21/19_08","1.7425185185185184"
"09/21/19_09","2.0029999999999997"
"09/21/19_10","1.080685185185185"
"09/21/19_11","2.672944444444444"
"09/21/19_12","2.1525555555555558"
"09/21/19_13","2.068148148148148"
"09/21/19_14","2.0759074074074073"
"09/21/19_15","2.382055555555556"
"09/21/19_16","2.0669074074074074"
"09/21/19_17","1.948518518518518"
"09/21/19_18","1.4024814814814814"
"09/21/19_19","0.9675185185185186"
"09/21/19_20","1.2265000000000001"
"09/21/19_21","1.1608333333333334"
"09/21/19_22","1.0555925925925926"
"09/21/19_23","2.424203703703704"
"09/22/19_00","2.111351851851852"
"09/22/19_01","1.281259259259259"
"09/22/19_02","2.3897037037037037"
"09/22/19_03","0.7136158192090397"
"09/22/19_04","1.3103703703703704"
"09/22/19_05","1.1390555555555555"
"09/22/19_06","1.4071481481481483"
"09/22/19_07","0.6652962962962962"
"09/22/19_08","1.7412962962962963"
"09/22/19_09","0.9338148148148149"
"09/22/19_10","2.3043888888888886"
"09/22/19_11","2.4324629629629624"
"09/22/19_12","2.754814814814815"
"09/22/19_13","3.6459074074074067"
"09/22/19_14","1.9504814814814815"
"09/22/19_15","1.9362407407407407"
"09/22/19_16","2.3548148148148145"
"09/22/19_17","2.8657962962962964"
"09/22/19_18","2.024537037037037"
"09/22/19_19","1.9909814814814812"
"09/22/19_20","1.6127222222222224"
"09/22/19_21","2.491240740740741"
"09/22/19_22","1.9187962962962961"
"09/22/19_23","2.0083333333333333"
"09/23/19_00","1.9417962962962967"
"09/23/19_01","2.593814814814815"
"09/23/19_02","3.3124629629629636"
"09/23/19_03","5.45275925925926"
"09/23/19_04","3.0917137476459517"
"09/23/19_05","4.056092592592592"
"09/23/19_06","3.4522962962962964"
"09/23/19_07","4.816055555555556"
"09/23/19_08","8.721611111111109"
"09/23/19_09","12.218944444444444"
"09/23/19_10","15.582740740740741"
"09/23/19_11","11.90638888888889"
"09/23/19_12","12.847592592592592"
"09/23/19_13","11.891814814814817"
"09/23/19_14","10.98401851851852"
"09/23/19_15","10.232611111111112"
"09/23/19_16","10.38287037037037"
"09/23/19_17","9.76374074074074"
"09/23/19_18","6.186444444444445"
"09/23/19_19","3.8178703703703705"
"09/23/19_20","4.080240740740741"
"09/23/19_21","4.546907407407408"
"09/23/19_22","2.676851851851852"
"09/23/19_23","2.5703703703703704"
"09/24/19_00","1.9381666666666668"
"09/24/19_01","3.5500370370370375"
"09/24/19_02","2.7182037037037037"
"09/24/19_03","3.011629629629629"
"09/24/19_04","4.249074074074074"
"09/24/19_05","3.552391713747646"
"09/24/19_06","7.039685185185186"
"09/24/19_07","7.842685185185186"
"09/24/19_08","6.237592592592593"
"09/24/19_09","8.220351851851852"
"09/24/19_10","11.02811111111111"
"09/24/19_11","11.441037037037038"
"09/24/19_12","11.645185185185188"
"09/24/19_13","10.538240740740742"
"09/24/19_14","10.73301851851852"
"09/24/19_15","8.027166666666666"
"09/24/19_16","9.55248148148148"
"09/24/19_17","7.490592592592592"
"09/24/19_18","3.5519444444444446"
"09/24/19_19","3.512333333333333"
"09/24/19_20","2.3580555555555556"
"09/24/19_21","3.9809999999999994"
"09/24/19_22","1.8398888888888891"
"09/24/19_23","2.1238703703703705"
"09/25/19_00","2.5372962962962964"
"09/25/19_01","3.2"
"09/25/19_02","3.512685185185185"
"09/25/19_03","2.9805185185185183"
"09/25/19_04","2.130722222222222"
"09/25/19_05","4.247444444444445"
"09/25/19_06","6.86171374764595"
"09/25/19_07","4.685962962962963"
"09/25/19_08","5.864185185185185"
"09/25/19_09","10.311870370370372"
"09/25/19_10","10.033666666666665"
"09/25/19_11","9.988203703703702"
"09/25/19_12","9.120555555555557"
"09/25/19_13","11.536203703703702"
"09/25/19_14","9.500925925925927"
"09/25/19_15","13.365296296296298"
"09/25/19_16","9.952166666666665"
"09/25/19_17","6.992166666666666"
"09/25/19_18","4.425222222222222"
"09/25/19_19","3.0503148148148154"
"09/25/19_20","2.8010555555555556"
"09/25/19_21","2.9463518518518512"
"09/25/19_22","3.3599444444444444"
"09/25/19_23","3.9821481481481484"
"09/26/19_00","2.163148148148148"
"09/26/19_01","3.5982037037037036"
"09/26/19_02","2.918851851851852"
"09/26/19_03","3.533203703703703"
"09/26/19_04","4.4222777777777775"
"09/26/19_05","4.033259259259259"
"09/26/19_06","4.352092592592593"
"09/26/19_07","3.9599999999999995"
"09/26/19_08","8.005129629629629"
"09/26/19_09","8.797425925925927"
"09/26/19_10","10.481259259259259"
"09/26/19_11","12.504185185185186"
"09/26/19_12","11.616907407407409"
"09/26/19_13","10.569425925925927"
"09/26/19_14","10.388277777777779"
"09/26/19_15","14.178944444444443"
"09/26/19_16","8.552037037037037"
"09/26/19_17","8.55098148148148"
"09/26/19_18","5.366555555555554"
"09/26/19_19","3.0964074074074075"
"09/26/19_20","2.671574074074074"
"09/26/19_21","2.1405370370370367"
"09/26/19_22","3.8057037037037036"
"09/26/19_23","3.5884814814814816"
"09/27/19_00","1.749148148148148"
"09/27/19_01","2.9900185185185184"
"09/27/19_02","1.8617592592592591"
"09/27/19_03","3.0481481481481483"
"09/27/19_04","3.492518518518519"
"09/27/19_05","2.680203703703704"
"09/27/19_06","2.9689629629629635"
"09/27/19_07","4.26562962962963"
"09/27/19_08","7.0890395480226"
"09/27/19_09","10.530555555555553"
"09/27/19_10","10.093314814814814"
"09/27/19_11","11.620796296296296"
"09/27/19_12","9.397537037037036"
"09/27/19_13","10.121462962962964"
"09/27/19_14","10.167925925925926"
"09/27/19_15","10.874185185185183"
"09/27/19_16","7.012018518518519"
"09/27/19_17","4.679814814814814"
"09/27/19_18","3.8912407407407406"
"09/27/19_19","2.1445185185185185"
"09/27/19_20","2.071740740740741"
"09/27/19_21","2.0371296296296295"
"09/27/19_22","1.0670370370370372"
"09/27/19_23","2.156814814814815"
"09/28/19_00","2.1706111111111115"
"09/28/19_01","1.3454814814814813"
"09/28/19_02","5.082166666666668"
"09/28/19_03","3.9950925925925924"
"09/28/19_04","2.004722222222222"
"09/28/19_05","1.8799629629629628"
"09/28/19_06","1.3997962962962964"
"09/28/19_07","1.8662962962962961"
"09/28/19_08","2.3886064030131826"
"09/28/19_09","2.3392222222222223"
"09/28/19_10","2.1644814814814812"
"09/28/19_11","2.2368703703703705"
"09/28/19_12","1.5484259259259257"
"09/28/19_13","1.7054814814814816"
"09/28/19_14","2.288740740740741"
"09/28/19_15","2.1083333333333334"
"09/28/19_16","1.7030925925925928"
"09/28/19_17","3.567074074074074"
"09/28/19_18","3.612592592592593"
"09/28/19_19","1.631722222222222"
"09/28/19_20","1.233074074074074"
"09/28/19_21","1.3012037037037036"
"09/28/19_22","1.4682037037037037"
"09/28/19_23","0.8882962962962963"
"09/29/19_00","0.8564074074074075"
"09/29/19_01","1.8633333333333335"
"09/29/19_02","1.269425925925926"
"09/29/19_03","2.211907407407407"
"09/29/19_04","1.0797962962962964"
"09/29/19_05","1.417537037037037"
"09/29/19_06","1.0871851851851853"
"09/29/19_07","0.8687962962962963"
"09/29/19_08","1.6747592592592593"
"09/29/19_09","1.0110169491525423"
"09/29/19_10","1.5422777777777776"
"09/29/19_11","2.6435370370370372"
"09/29/19_12","1.9026296296296297"
"09/29/19_13","1.753574074074074"
"09/29/19_14","1.4302962962962962"
"09/29/19_15","1.8328703703703704"
"09/29/19_16","2.7785000000000006"
"09/29/19_17","4.428981481481482"
"09/29/19_18","1.6252592592592594"
"09/29/19_19","1.8165000000000002"
"09/29/19_20","3.1164074074074066"
"09/29/19_21","3.566574074074074"
"09/29/19_22","3.543185185185185"
"09/29/19_23","3.4078703703703703"
"09/30/19_00","2.7814629629629635"
"09/30/19_01","2.5260925925925926"
"09/30/19_02","4.399351851851852"
"09/30/19_03","3.9587407407407404"
"09/30/19_04","2.5051666666666668"
"09/30/19_05","3.8673518518518515"
"09/30/19_06","4.160962962962964"
"09/30/19_07","5.472351851851852"
"09/30/19_08","7.825092592592592"
"09/30/19_09","13.20677777777778"
"09/30/19_10","15.246981481481482"
"09/30/19_11","12.185216572504709"
"09/30/19_12","11.666037037037038"
"09/30/19_13","16.765444444444444"
"09/30/19_14","13.053296296296297"
"09/30/19_15","11.093"
"09/30/19_16","13.691666666666666"
"09/30/19_17","7.919851851851851"
"09/30/19_18","6.287685185185186"
"09/30/19_19","3.899611111111111"
"09/30/19_20","3.1375000000000006"
"09/30/19_21","2.1288518518518518"
"09/30/19_22","2.624148148148148"
"09/30/19_23","1.975166666666667"
"10/01/19_00","2.351462962962963"
"10/01/19_01","5.264166666666667"
"10/01/19_02","2.508740740740741"
"10/01/19_03","3.123222222222222"
"10/01/19_04","3.3865555555555558"
"10/01/19_05","2.961981481481481"
"10/01/19_06","4.968870370370371"
"10/01/19_07","6.131666666666669"
"10/01/19_08","8.75837037037037"
"10/01/19_09","9.269537037037038"
"10/01/19_10","11.126166666666665"
"10/01/19_11","12.90251851851852"
"10/01/19_12","11.920851851851852"
"10/01/19_13","10.915148148148148"
"10/01/19_14","10.528925925925925"
"10/01/19_15","11.920259259259257"
"10/01/19_16","10.681055555555554"
"10/01/19_17","8.98875925925926"
"10/01/19_18","4.930648148148149"
"10/01/19_19","3.0234814814814817"
"10/01/19_20","4.767314814814815"
"10/01/19_21","2.062981481481482"
"10/01/19_22","2.4039259259259262"
"10/01/19_23","2.8329814814814815"
"10/02/19_00","1.640611111111111"
"10/02/19_01","1.128962962962963"
"10/02/19_02","2.162444444444444"
"10/02/19_03","1.3608333333333333"
"10/02/19_04","1.998685185185185"
"10/02/19_05","2.497333333333333"
"10/02/19_06","2.4932962962962963"
"10/02/19_07","3.1883050847457626"
"10/02/19_08","8.645518518518518"
"10/02/19_09","9.023518518518516"
"10/02/19_10","15.016814814814815"
"10/02/19_11","8.313740740740739"
"10/02/19_12","9.191074074074077"
"10/02/19_13","9.913185185185187"
"10/02/19_14","13.392407407407404"
"10/02/19_15","10.12424074074074"
"10/02/19_16","8.058925925925925"
"10/02/19_17","7.536481481481482"
"10/02/19_18","7.4570740740740735"
"10/02/19_19","3.705648148148148"
"10/02/19_20","3.175333333333334"
"10/02/19_21","2.4297222222222223"
"10/02/19_22","3.7528148148148146"
"10/02/19_23","2.4327407407407406"
"10/03/19_00","2.9710925925925924"
"10/03/19_01","2.6482962962962966"
"10/03/19_02","1.9269999999999998"
"10/03/19_03","3.9000370370370376"
"10/03/19_04","4.321925925925926"
"10/03/19_05","4.657259259259259"
"10/03/19_06","4.126703703703704"
"10/03/19_07","4.480240740740741"
"10/03/19_08","11.675593220338982"
"10/03/19_09","19.262555555555558"
"10/03/19_10","18.19775925925926"
"10/03/19_11","18.295129629629628"
"10/03/19_12","16.956333333333333"
"10/03/19_13","20.022574074074072"
"10/03/19_14","20.112592592592595"
"10/03/19_15","13.483814814814815"
"10/03/19_16","14.656722222222225"
"10/03/19_17","11.338055555555556"
"10/03/19_18","9.941666666666666"
"10/03/19_19","5.392611111111111"
"10/03/19_20","4.087814814814814"
"10/03/19_21","4.528240740740741"
"10/03/19_22","5.25462962962963"
"10/03/19_23","2.6542037037037036"
"10/04/19_00","2.862833333333333"
"10/04/19_01","4.317111111111111"
"10/04/19_02","3.4311111111111106"
"10/04/19_03","3.5924259259259266"
"10/04/19_04","1.6226666666666665"
"10/04/19_05","2.353333333333333"
"10/04/19_06","3.872166666666667"
"10/04/19_07","6.132722222222221"
"10/04/19_08","9.492388888888888"
"10/04/19_09","14.11627118644068"
"10/04/19_10","17.7652037037037"
"10/04/19_11","16.667407407407406"
"10/04/19_12","14.045092592592596"
"10/04/19_13","13.880166666666666"
"10/04/19_14","14.00474074074074"
"10/04/19_15","14.872351851851851"
"10/04/19_16","9.163796296296297"
"10/04/19_17","8.785666666666668"
"10/04/19_18","5.3080185185185185"
"10/04/19_19","3.36837037037037"
"10/04/19_20","2.709111111111111"
"10/04/19_21","1.4468148148148146"
"10/04/19_22","2.056537037037037"
"10/04/19_23","1.6030185185185186"
"10/05/19_00","2.6119814814814815"
"10/05/19_01","0.7126666666666667"
"10/05/19_02","0.5300185185185186"
"10/05/19_03","0.3573888888888889"
"10/05/19_04","0.3888888888888889"
"10/05/19_05","0.669037037037037"
"10/05/19_06","3.3262777777777774"
"10/05/19_07","1.8227592592592592"
"10/05/19_08","2.795462962962963"
"10/05/19_09","1.869925925925926"
"10/05/19_10","3.0378342749529192"
"10/05/19_11","2.278814814814815"
"10/05/19_12","1.1619444444444444"
"10/05/19_13","1.7689074074074074"
"10/05/19_14","2.6062037037037036"
"10/05/19_15","3.236888888888889"
"10/05/19_16","1.579574074074074"
"10/05/19_17","1.3358888888888887"
"10/05/19_18","1.5156666666666665"
"10/05/19_19","1.291314814814815"
"10/05/19_20","1.208074074074074"
"10/05/19_21","1.0435370370370372"
"10/05/19_22","1.4545"
"10/05/19_23","1.9461296296296298"
"10/06/19_00","2.2138703703703704"
"10/06/19_01","3.5340370370370366"
"10/06/19_02","1.688037037037037"
"10/06/19_03","2.524574074074074"
"10/06/19_04","0.9836666666666666"
"10/06/19_05","1.5362407407407406"
"10/06/19_06","0.8245"
"10/06/19_07","0.9476296296296296"
"10/06/19_08","0.9914074074074074"
"10/06/19_09","1.550537037037037"
"10/06/19_10","2.05237037037037"
"10/06/19_11","2.3389814814814813"
"10/06/19_12","1.8806403013182675"
"10/06/19_13","3.232314814814815"
"10/06/19_14","1.938092592592593"
"10/06/19_15","1.6737037037037037"
"10/06/19_16","1.4445555555555556"
"10/06/19_17","2.3675555555555556"
"10/06/19_18","1.460388888888889"
"10/06/19_19","3.132111111111111"
"10/06/19_20","2.8211851851851852"
"10/06/19_21","7.498314814814814"
"10/06/19_22","2.5087407407407407"
"10/06/19_23","2.720648148148148"
"10/07/19_00","2.2582037037037033"
"10/07/19_01","3.5465185185185186"
"10/07/19_02","2.605851851851852"
"10/07/19_03","4.308314814814815"
"10/07/19_04","3.614037037037037"
"10/07/19_05","3.2047222222222227"
"10/07/19_06","3.8092407407407403"
"10/07/19_07","5.576907407407407"
"10/07/19_08","8.955148148148147"
"10/07/19_09","10.884962962962963"
"10/07/19_10","15.68464814814815"
"10/07/19_11","14.798055555555555"
"10/07/19_12","12.860796296296298"
"10/07/19_13","13.201676082862525"
"10/07/19_14","13.670833333333333"
"10/07/19_15","13.696277777777777"
"10/07/19_16","11.65777777777778"
"10/07/19_17","8.082574074074074"
"10/07/19_18","6.457259259259258"
"10/07/19_19","4.580555555555556"
"10/07/19_20","3.474981481481482"
"10/07/19_21","4.454129629629628"
"10/07/19_22","2.488888888888889"
"10/07/19_23","2.8689814814814816"
"10/08/19_00","1.7662777777777778"
"10/08/19_01","1.6132777777777778"
"10/08/19_02","1.8523333333333336"
"10/08/19_03","1.6161111111111113"
"10/08/19_04","2.5919629629629632"
"10/08/19_05","2.4565185185185183"
"10/08/19_06","4.4417222222222215"
"10/08/19_07","5.019"
"10/08/19_08","7.633814814814814"
"10/08/19_09","10.690814814814814"
"10/08/19_10","15.918981481481481"
"10/08/19_11","14.105944444444447"
"10/08/19_12","8.896185185185185"
"10/08/19_13","14.835851851851853"
"10/08/19_14","15.491444444444443"
"10/08/19_15","13.713050847457627"
"10/08/19_16","13.813833333333335"
"10/08/19_17","7.145018518518518"
"10/08/19_18","5.618166666666666"
"10/08/19_19","3.0442407407407406"
"10/08/19_20","3.469740740740741"
"10/08/19_21","4.109407407407407"
"10/08/19_22","3.495814814814814"
"10/08/19_23","2.6595740740740736"
"10/09/19_00","3.076166666666666"
"10/09/19_01","2.970981481481482"
"10/09/19_02","2.688888888888889"
"10/09/19_03","2.779592592592593"
"10/09/19_04","3.9044444444444446"
"10/09/19_05","3.1385185185185183"
"10/09/19_06","3.9679999999999995"
"10/09/19_07","4.576"
"10/09/19_08","9.123185185185186"
"10/09/19_09","12.129129629629631"
"10/09/19_10","11.19125925925926"
"10/09/19_11","12.045722222222222"
"10/09/19_12","10.107222222222221"
"10/09/19_13","11.664166666666667"
"10/09/19_14","13.455851851851854"
"10/09/19_15","10.945481481481481"
"10/09/19_16","15.895875706214687"
"10/09/19_17","10.897907407407407"
"10/09/19_18","6.899037037037036"
"10/09/19_19","4.598537037037037"
"10/09/19_20","3.490388888888889"
"10/09/19_21","3.4663703703703703"
"10/09/19_22","2.892537037037037"
"10/09/19_23","2.7383148148148146"
"10/10/19_00","3.0685740740740743"
"10/10/19_01","3.6261296296296295"
"10/10/19_02","3.5851111111111105"
"10/10/19_03","2.9113333333333338"
"10/10/19_04","3.824907407407408"
"10/10/19_05","3.1555"
"10/10/19_06","4.278685185185185"
"10/10/19_07","4.020740740740741"
"10/10/19_08","7.439907407407408"
"10/10/19_09","10.847722222222224"
"10/10/19_10","13.168648148148147"
"10/10/19_11","12.089537037037038"
"10/10/19_12","10.3855"
"10/10/19_13","11.19112962962963"
"10/10/19_14","12.584"
"10/10/19_15","12.705111111111112"
"10/10/19_16","11.460444444444445"
"10/10/19_17","9.317325800376647"
"10/10/19_18","9.701518518518519"
"10/10/19_19","5.2672592592592595"
"10/10/19_20","2.8081851851851853"
"10/10/19_21","4.103611111111111"
"10/10/19_22","3.469222222222222"
"10/10/19_23","2.260981481481481"
"10/11/19_00","1.726296296296296"
"10/11/19_01","3.1291296296296296"
"10/11/19_02","3.1100370370370367"
"10/11/19_03","2.1224074074074073"
"10/11/19_04","2.9564444444444447"
"10/11/19_05","3.1272222222222217"
"10/11/19_06","3.9254074074074077"
"10/11/19_07","4.980518518518519"
"10/11/19_08","7.981777777777777"
"10/11/19_09","13.306888888888889"
"10/11/19_10","11.728574074074075"
"10/11/19_11","12.331462962962963"
"10/11/19_12","11.327722222222222"
"10/11/19_13","11.860648148148147"
"10/11/19_14","12.164074074074072"
"10/11/19_15","14.828907407407407"
"10/11/19_16","15.324018518518521"
"10/11/19_17","10.389462962962966"
"10/11/19_18","9.445009416195855"
"10/11/19_19","5.523666666666666"
"10/11/19_20","4.019055555555555"
"10/11/19_21","1.7230555555555551"
"10/11/19_22","3.4089074074074075"
"10/11/19_23","1.156074074074074"
"10/12/19_00","1.9685555555555556"
"10/12/19_01","2.216759259259259"
"10/12/19_02","0.9406666666666667"
"10/12/19_03","2.060814814814815"
"10/12/19_04","0.817462962962963"
"10/12/19_05","0.9431851851851853"
"10/12/19_06","2.6562777777777775"
"10/12/19_07","1.3741481481481483"
"10/12/19_08","1.7909444444444444"
"10/12/19_09","2.2454259259259257"
"10/12/19_10","2.196888888888889"
"10/12/19_11","2.418759259259259"
"10/12/19_12","3.1846666666666668"
"10/12/19_13","3.1250925925925928"
"10/12/19_14","2.2249074074074073"
"10/12/19_15","1.912703703703704"
"10/12/19_16","3.151925925925926"
"10/12/19_17","1.1691851851851853"
"10/12/19_18","1.7359814814814816"
"10/12/19_19","1.5529259259259258"
"10/12/19_20","1.2788148148148146"
"10/12/19_21","0.9971296296296297"
"10/12/19_22","0.7950094161958569"
"10/12/19_23","2.916925925925926"
"10/13/19_00","1.7352222222222222"
"10/13/19_01","4.36575925925926"
"10/13/19_02","1.1261296296296295"
"10/13/19_03","1.7260925925925927"
"10/13/19_04","0.8815925925925926"
"10/13/19_05","0.7847962962962964"
"10/13/19_06","0.6226666666666667"
"10/13/19_07","1.4766851851851854"
"10/13/19_08","2.001425925925926"
"10/13/19_09","2.548333333333334"
"10/13/19_10","1.8180740740740742"
"10/13/19_11","1.0891296296296296"
"10/13/19_12","2.242"
"10/13/19_13","2.034888888888889"
"10/13/19_14","2.3590925925925927"
"10/13/19_15","2.0589444444444442"
"10/13/19_16","1.7211481481481483"
"10/13/19_17","1.6478148148148146"
"10/13/19_18","2.543185185185185"
"10/13/19_19","1.8367592592592592"
"10/13/19_20","2.0481666666666665"
"10/13/19_21","1.7031666666666667"
"10/13/19_22","1.89587037037037"
"10/13/19_23","2.4081851851851854"
"10/14/19_00","3.6708286252354045"
"10/14/19_01","2.5851481481481478"
"10/14/19_02","3.078240740740741"
"10/14/19_03","3.443296296296296"
"10/14/19_04","4.340870370370371"
"10/14/19_05","3.3940185185185183"
"10/14/19_06","4.60787037037037"
"10/14/19_07","5.331555555555556"
"10/14/19_08","9.673870370370372"
"10/14/19_09","11.85290740740741"
"10/14/19_10","29.698333333333334"
"10/14/19_11","28.968111111111117"
"10/14/19_12","11.553222222222221"
"10/14/19_13","12.39188888888889"
"10/14/19_14","11.634518518518517"
"10/14/19_15","12.760944444444444"
"10/14/19_16","8.14114814814815"
"10/14/19_17","7.257796296296298"
"10/14/19_18","4.281092592592594"
"10/14/19_19","4.197759259259259"
"10/14/19_20","3.1230740740740743"
"10/14/19_21","2.205611111111111"
"10/14/19_22","1.5076296296296297"
"10/14/19_23","2.5316111111111113"
"10/15/19_00","3.801074074074074"
"10/15/19_01","2.392666666666667"
"10/15/19_02","2.7114689265536724"
"10/15/19_03","3.6575925925925925"
"10/15/19_04","3.7225185185185192"
"10/15/19_05","4.193018518518518"
"10/15/19_06","5.338111111111111"
"10/15/19_07","4.223314814814815"
